No.,FREQUENCY(MHz),Z,D,Cs
724,27.6850,1.66176,0.2391,-0.000000003557
725,27.9010,1.67987,0.23658,-0.000000003489
726,28.1190,1.69793,0.23384,-0.000000003423
727,28.3390,1.71624,0.23133,-0.000000003359
728,28.5600,1.73488,0.22867,-0.000000003295
729,28.7830,1.75291,0.2265,-0.000000003234
730,29.0080,1.77203,0.22415,-0.000000003173
731,29.2340,1.79042,0.22165,-0.000000003115
732,29.4630,1.80944,0.2193,-0.000000003056
733,29.6930,1.82799,0.21671,-0.000000003
734,29.9240,1.84721,0.21457,-0.000000002945
735,30.1580,1.86707,0.2123,-0.00000000289
736,30.3940,1.88596,0.21035,-0.000000002837
737,30.6310,1.90572,0.20829,-0.000000002785
738,30.8700,1.92449,0.20667,-0.000000002736
739,31.1110,1.94444,0.20436,-0.000000002685
740,31.3540,1.96459,0.20254,-0.000000002636
741,31.5990,1.98431,0.20057,-0.000000002589
742,31.8460,2.00449,0.1986,-0.000000002542
743,32.0940,2.02397,0.19645,-0.000000002497
744,32.3450,2.04438,0.19464,-0.000000002452
745,32.5970,2.06469,0.19278,-0.000000002408
746,32.8520,2.08489,0.19087,-0.000000002366
747,33.1080,2.10594,0.18924,-0.000000002323
748,33.3670,2.12668,0.18769,-0.000000002282
749,33.6280,2.14778,0.18591,-0.000000002241
750,33.8900,2.16855,0.18437,-0.000000002202
751,34.1550,2.18997,0.18284,-0.000000002163
752,34.4210,2.21083,0.18124,-0.000000002125
753,34.6900,2.23253,0.17961,-0.000000002088
754,34.9610,2.25355,0.17794,-0.000000002052
755,35.2340,2.27591,0.1762,-0.000000002015
756,35.5090,2.29683,0.17494,-0.000000001981
757,35.7860,2.31922,0.17315,-0.000000001946
758,36.0660,2.34127,0.17172,-0.000000001912
759,36.3480,2.36333,0.17051,-0.000000001879
760,36.6310,2.38515,0.16924,-0.000000001848
761,36.9170,2.40779,0.16771,-0.000000001816
762,37.2060,2.43037,0.16659,-0.000000001784
763,37.4960,2.45326,0.1652,-0.000000001754
764,37.7890,2.4763,0.16387,-0.000000001723
765,38.0840,2.49944,0.16241,-0.000000001694
766,38.3810,2.52221,0.16115,-0.000000001665
767,38.6810,2.54595,0.15982,-0.000000001637
768,38.9830,2.56978,0.15866,-0.000000001609
769,39.2870,2.59343,0.15723,-0.000000001581
770,39.5940,2.61683,0.15613,-0.000000001555
771,39.9030,2.64108,0.1550,-0.000000001528
772,40.2150,2.66549,0.15396,-0.000000001502
773,40.5290,2.68966,0.15287,-0.000000001477
774,40.8450,2.71324,0.1520,-0.000000001453
775,41.1640,2.73795,0.15088,-0.000000001428
776,41.4860,2.76288,0.14969,-0.000000001404
777,41.8100,2.7880,0.14847,-0.00000000138
778,42.1360,2.8135,0.14732,-0.000000001357
779,42.4650,2.83951,0.14583,-0.000000001334
780,42.7970,2.86629,0.14464,-0.000000001311
781,43.1310,2.8929,0.14353,-0.000000001289
782,43.4680,2.91936,0.1427,-0.000000001267
783,43.8070,2.9454,0.14182,-0.000000001246
784,44.1490,2.97068,0.1413,-0.000000001226
785,44.4940,2.99563,0.14041,-0.000000001206
786,44.8410,3.01991,0.1396,-0.000000001187
787,45.1920,3.04526,0.13865,-0.000000001168
788,45.5440,3.07194,0.13814,-0.000000001148
789,45.9000,3.09801,0.13746,-0.00000000113
790,46.2580,3.12478,0.13652,-0.000000001111
791,46.6200,3.15233,0.1354,-0.000000001093
792,46.9840,3.18042,0.1345,-0.000000001075
793,47.3500,3.20805,0.13352,-0.000000001057
794,47.7200,3.23623,0.13269,-0.00000000104
795,48.0930,3.26474,0.13154,-0.000000001022
796,48.4680,3.29318,0.13081,-0.000000001006
797,48.8470,3.32125,0.12993,-0.000000000989
798,49.2280,3.35052,0.12927,-0.000000000973
799,49.6130,3.37909,0.12851,-0.000000000957
800,50.0000,3.40812,0.12767,-0.000000000942
