Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.336000,Auto
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+09
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,300000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Max Hold,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
7.546667e+08,-8.935547e-01,-1.840820e+00,-3.081055e+00,-3.798828e+00
7.560000e+08,-8.496094e-01,-1.762695e+00,-2.968750e+00,-3.793945e+00
7.573333e+08,-8.544922e-01,-1.826172e+00,-3.027344e+00,-3.818359e+00
7.586667e+08,-8.691406e-01,-1.801758e+00,-3.027344e+00,-3.833008e+00
7.600000e+08,-8.886719e-01,-1.704102e+00,-3.007812e+00,-3.876953e+00
7.613333e+08,-7.666016e-01,-1.796875e+00,-2.958984e+00,-3.857422e+00
7.626667e+08,-7.666016e-01,-1.665039e+00,-2.875977e+00,-3.740234e+00
7.640000e+08,-8.593750e-01,-1.743164e+00,-2.954102e+00,-3.808594e+00
7.653333e+08,-7.958984e-01,-1.791992e+00,-2.875977e+00,-3.715820e+00
7.666667e+08,-7.910156e-01,-1.665039e+00,-2.890625e+00,-3.662109e+00
7.680000e+08,-8.935547e-01,-1.787109e+00,-2.890625e+00,-3.789062e+00
7.693333e+08,-7.812500e-01,-1.718750e+00,-2.817383e+00,-3.725586e+00
7.706667e+08,-8.544922e-01,-1.743164e+00,-2.866211e+00,-3.657227e+00
7.720000e+08,-8.105469e-01,-1.708984e+00,-2.871094e+00,-3.706055e+00
7.733333e+08,-8.056641e-01,-1.728516e+00,-2.788086e+00,-3.632812e+00
7.746667e+08,-8.154297e-01,-1.684570e+00,-2.856445e+00,-3.676758e+00
7.760000e+08,-7.519531e-01,-1.611328e+00,-2.783203e+00,-3.554688e+00
7.773333e+08,-7.519531e-01,-1.596680e+00,-2.792969e+00,-3.559570e+00
7.786667e+08,-7.421875e-01,-1.591797e+00,-2.744141e+00,-3.569336e+00
7.800000e+08,-7.031250e-01,-1.596680e+00,-2.758789e+00,-3.496094e+00
7.813333e+08,-6.982422e-01,-1.577148e+00,-2.690430e+00,-3.579102e+00
7.826667e+08,-6.689453e-01,-1.567383e+00,-2.666016e+00,-3.564453e+00
7.840000e+08,-7.080078e-01,-1.586914e+00,-2.709961e+00,-3.525391e+00
7.853333e+08,-7.373047e-01,-1.621094e+00,-2.729492e+00,-3.583984e+00
7.866667e+08,-7.470703e-01,-1.562500e+00,-2.739258e+00,-3.569336e+00
7.880000e+08,-8.007812e-01,-1.616211e+00,-2.724609e+00,-3.588867e+00
7.893333e+08,-7.226562e-01,-1.572266e+00,-2.670898e+00,-3.505859e+00
7.906667e+08,-7.080078e-01,-1.567383e+00,-2.680664e+00,-3.505859e+00
7.920000e+08,-7.910156e-01,-1.630859e+00,-2.788086e+00,-3.544922e+00
7.933333e+08,-7.470703e-01,-1.538086e+00,-2.719727e+00,-3.486328e+00
7.946667e+08,-7.324219e-01,-1.606445e+00,-2.670898e+00,-3.569336e+00
7.960000e+08,-6.201172e-01,-1.523438e+00,-2.719727e+00,-3.481445e+00
7.973333e+08,-6.982422e-01,-1.582031e+00,-2.739258e+00,-3.500977e+00
7.986667e+08,-7.177734e-01,-1.577148e+00,-2.680664e+00,-3.515625e+00
8.000000e+08,-7.226562e-01,-1.601562e+00,-2.724609e+00,-3.588867e+00
8.013333e+08,-8.154297e-01,-1.723633e+00,-2.875977e+00,-3.691406e+00
8.026667e+08,-7.080078e-01,-1.582031e+00,-2.749023e+00,-3.618164e+00
8.040000e+08,-6.591797e-01,-1.557617e+00,-2.709961e+00,-3.579102e+00
8.053333e+08,-7.373047e-01,-1.635742e+00,-2.822266e+00,-3.662109e+00
8.066667e+08,-7.031250e-01,-1.586914e+00,-2.758789e+00,-3.623047e+00
8.080000e+08,-8.203125e-01,-1.708984e+00,-2.807617e+00,-3.666992e+00
8.093333e+08,-7.470703e-01,-1.625977e+00,-2.768555e+00,-3.632812e+00
8.106667e+08,-6.787109e-01,-1.625977e+00,-2.778320e+00,-3.608398e+00
8.120000e+08,-6.884766e-01,-1.591797e+00,-2.778320e+00,-3.554688e+00
8.133333e+08,-7.177734e-01,-1.640625e+00,-2.778320e+00,-3.671875e+00
8.146667e+08,-7.763672e-01,-1.640625e+00,-2.851562e+00,-3.691406e+00
8.160000e+08,-7.958984e-01,-1.665039e+00,-2.827148e+00,-3.681641e+00
8.173333e+08,-7.714844e-01,-1.635742e+00,-2.753906e+00,-3.681641e+00
8.186667e+08,-7.910156e-01,-1.674805e+00,-2.841797e+00,-3.740234e+00
8.200000e+08,-7.958984e-01,-1.704102e+00,-2.861328e+00,-3.715820e+00
8.213333e+08,-7.910156e-01,-1.650391e+00,-2.856445e+00,-3.764648e+00
8.226667e+08,-8.007812e-01,-1.669922e+00,-2.900391e+00,-3.710938e+00
8.240000e+08,-8.496094e-01,-1.752930e+00,-2.919922e+00,-3.764648e+00
8.253333e+08,-8.056641e-01,-1.738281e+00,-2.905273e+00,-3.769531e+00
8.266667e+08,-8.447266e-01,-1.777344e+00,-2.910156e+00,-3.828125e+00
8.280000e+08,-8.056641e-01,-1.665039e+00,-2.885742e+00,-3.813477e+00
8.293333e+08,-8.203125e-01,-1.787109e+00,-2.919922e+00,-3.872070e+00
8.306667e+08,-8.105469e-01,-1.704102e+00,-2.934570e+00,-3.837891e+00
8.320000e+08,-8.496094e-01,-1.674805e+00,-2.968750e+00,-3.793945e+00
8.333333e+08,-8.544922e-01,-1.752930e+00,-2.978516e+00,-3.876953e+00
8.346667e+08,-8.154297e-01,-1.728516e+00,-2.934570e+00,-3.872070e+00
8.360000e+08,-7.666016e-01,-1.713867e+00,-2.871094e+00,-3.828125e+00
8.373333e+08,-8.349609e-01,-1.787109e+00,-2.944336e+00,-3.852539e+00
8.386667e+08,-8.447266e-01,-1.723633e+00,-2.939453e+00,-3.828125e+00
8.400000e+08,-8.349609e-01,-1.752930e+00,-3.037109e+00,-3.842773e+00
8.413333e+08,-7.470703e-01,-1.718750e+00,-2.973633e+00,-3.881836e+00
8.426667e+08,-8.447266e-01,-1.718750e+00,-3.007812e+00,-3.857422e+00
8.440000e+08,-8.154297e-01,-1.782227e+00,-3.022461e+00,-3.959961e+00
8.453333e+08,-8.496094e-01,-1.796875e+00,-2.998047e+00,-3.847656e+00
8.466667e+08,-8.300781e-01,-1.733398e+00,-2.963867e+00,-3.867188e+00
8.480000e+08,-8.105469e-01,-1.738281e+00,-2.963867e+00,-3.862305e+00
8.493333e+08,-7.324219e-01,-1.777344e+00,-2.895508e+00,-3.745117e+00
8.506667e+08,-8.056641e-01,-1.723633e+00,-2.983398e+00,-3.833008e+00
8.520000e+08,-7.861328e-01,-1.752930e+00,-2.998047e+00,-3.837891e+00
8.533333e+08,-8.789062e-01,-1.782227e+00,-3.007812e+00,-3.979492e+00
8.546667e+08,-7.714844e-01,-1.757812e+00,-2.988281e+00,-3.876953e+00
8.560000e+08,-8.496094e-01,-1.826172e+00,-3.046875e+00,-3.920898e+00
8.573333e+08,-9.423828e-01,-1.845703e+00,-3.027344e+00,-3.959961e+00
8.586667e+08,-8.154297e-01,-1.728516e+00,-3.046875e+00,-3.881836e+00
8.600000e+08,-8.300781e-01,-1.772461e+00,-3.002930e+00,-3.940430e+00
8.613333e+08,-8.056641e-01,-1.757812e+00,-2.968750e+00,-3.916016e+00
8.626667e+08,-8.593750e-01,-1.855469e+00,-3.022461e+00,-3.935547e+00
8.640000e+08,-8.398438e-01,-1.757812e+00,-3.027344e+00,-3.925781e+00
8.653333e+08,-8.251953e-01,-1.762695e+00,-2.958984e+00,-3.969727e+00
8.666667e+08,-8.300781e-01,-1.801758e+00,-3.071289e+00,-3.974609e+00
8.680000e+08,-8.203125e-01,-1.816406e+00,-3.066406e+00,-3.935547e+00
8.693333e+08,-7.421875e-01,-1.787109e+00,-2.968750e+00,-3.862305e+00
8.706667e+08,-8.349609e-01,-1.787109e+00,-3.071289e+00,-3.891602e+00
8.720000e+08,-8.789062e-01,-1.865234e+00,-3.061523e+00,-3.872070e+00
8.733333e+08,-7.812500e-01,-1.743164e+00,-3.032227e+00,-3.945312e+00
8.746667e+08,-7.812500e-01,-1.689453e+00,-2.988281e+00,-3.881836e+00
8.760000e+08,-8.398438e-01,-1.796875e+00,-3.032227e+00,-3.979492e+00
8.773333e+08,-8.398438e-01,-1.787109e+00,-3.027344e+00,-3.955078e+00
8.786667e+08,-8.398438e-01,-1.806641e+00,-3.115234e+00,-3.974609e+00
8.800000e+08,-7.617188e-01,-1.777344e+00,-2.988281e+00,-3.964844e+00
8.813333e+08,-8.642578e-01,-1.821289e+00,-3.110352e+00,-3.974609e+00
8.826667e+08,-7.666016e-01,-1.767578e+00,-3.002930e+00,-3.945312e+00
8.840000e+08,-7.910156e-01,-1.787109e+00,-3.061523e+00,-3.979492e+00
8.853333e+08,-7.958984e-01,-1.826172e+00,-3.032227e+00,-4.023438e+00
8.866667e+08,-7.568359e-01,-1.772461e+00,-3.139648e+00,-3.984375e+00
8.880000e+08,-8.398438e-01,-1.811523e+00,-3.129883e+00,-4.038086e+00
8.893333e+08,-7.617188e-01,-1.801758e+00,-3.081055e+00,-3.984375e+00
8.906667e+08,-7.666016e-01,-1.816406e+00,-3.134766e+00,-3.920898e+00
8.920000e+08,-7.617188e-01,-1.835938e+00,-3.129883e+00,-4.003906e+00
8.933333e+08,-8.007812e-01,-1.811523e+00,-3.168945e+00,-3.979492e+00
8.946667e+08,-8.349609e-01,-1.845703e+00,-3.178711e+00,-4.101562e+00
8.960000e+08,-8.203125e-01,-1.801758e+00,-3.110352e+00,-4.008789e+00
8.973333e+08,-7.861328e-01,-1.850586e+00,-3.164062e+00,-4.033203e+00
8.986667e+08,-7.958984e-01,-1.831055e+00,-3.149414e+00,-3.955078e+00
9.000000e+08,-8.837891e-01,-1.821289e+00,-3.134766e+00,-3.881836e+00
9.013333e+08,-8.789062e-01,-1.933594e+00,-3.271484e+00,-4.140625e+00
9.026667e+08,-8.154297e-01,-1.845703e+00,-3.134766e+00,-3.979492e+00
9.040000e+08,-8.837891e-01,-1.875000e+00,-3.227539e+00,-4.096680e+00
9.053333e+08,-8.447266e-01,-1.865234e+00,-3.222656e+00,-4.018555e+00
9.066667e+08,-7.958984e-01,-1.796875e+00,-3.129883e+00,-4.023438e+00
9.080000e+08,-8.447266e-01,-1.875000e+00,-3.212891e+00,-3.984375e+00
9.093333e+08,-8.837891e-01,-1.831055e+00,-3.193359e+00,-4.072266e+00
9.106667e+08,-7.714844e-01,-1.787109e+00,-3.154297e+00,-4.072266e+00
9.120000e+08,-8.593750e-01,-1.801758e+00,-3.198242e+00,-4.033203e+00
9.133333e+08,-8.447266e-01,-1.811523e+00,-3.134766e+00,-4.018555e+00
9.146667e+08,-8.251953e-01,-1.791992e+00,-3.178711e+00,-3.984375e+00
9.160000e+08,-8.398438e-01,-1.791992e+00,-3.159180e+00,-3.999023e+00
9.173333e+08,-8.251953e-01,-1.821289e+00,-3.188477e+00,-3.994141e+00
9.186667e+08,-8.398438e-01,-1.811523e+00,-3.149414e+00,-4.072266e+00
9.200000e+08,-8.447266e-01,-1.738281e+00,-3.212891e+00,-4.077148e+00
9.213333e+08,-8.203125e-01,-1.718750e+00,-3.139648e+00,-3.969727e+00
9.226667e+08,-8.642578e-01,-1.777344e+00,-3.056641e+00,-3.955078e+00
9.240000e+08,-8.398438e-01,-1.699219e+00,-3.139648e+00,-3.916016e+00
9.253333e+08,-8.349609e-01,-1.630859e+00,-3.110352e+00,-3.964844e+00
9.266667e+08,-8.447266e-01,-1.684570e+00,-3.110352e+00,-3.955078e+00
9.280000e+08,-8.056641e-01,-1.723633e+00,-3.032227e+00,-3.881836e+00
9.293333e+08,-8.154297e-01,-1.699219e+00,-3.012695e+00,-3.920898e+00
9.306667e+08,-7.910156e-01,-1.582031e+00,-2.900391e+00,-3.920898e+00
9.320000e+08,-7.812500e-01,-1.621094e+00,-3.027344e+00,-3.852539e+00
9.333333e+08,-7.812500e-01,-1.684570e+00,-2.890625e+00,-3.876953e+00
9.346667e+08,-8.349609e-01,-1.645508e+00,-2.998047e+00,-3.896484e+00
9.360000e+08,-8.398438e-01,-1.586914e+00,-2.983398e+00,-3.872070e+00
9.373333e+08,-7.861328e-01,-1.567383e+00,-3.017578e+00,-3.847656e+00
9.386667e+08,-8.447266e-01,-1.621094e+00,-2.963867e+00,-3.769531e+00
9.400000e+08,-6.884766e-01,-1.450195e+00,-2.905273e+00,-3.759766e+00
9.413333e+08,-7.763672e-01,-1.562500e+00,-2.998047e+00,-3.857422e+00
9.426667e+08,-8.105469e-01,-1.538086e+00,-2.939453e+00,-3.662109e+00
9.440000e+08,-8.496094e-01,-1.596680e+00,-2.866211e+00,-3.720703e+00
9.453333e+08,-8.349609e-01,-1.606445e+00,-2.983398e+00,-3.793945e+00
9.466667e+08,-7.470703e-01,-1.528320e+00,-2.871094e+00,-3.720703e+00
9.480000e+08,-7.958984e-01,-1.538086e+00,-2.939453e+00,-3.745117e+00
9.493333e+08,-8.251953e-01,-1.547852e+00,-2.963867e+00,-3.735352e+00
9.506667e+08,-7.910156e-01,-1.557617e+00,-2.954102e+00,-3.740234e+00
9.520000e+08,-7.714844e-01,-1.494141e+00,-2.919922e+00,-3.735352e+00
9.533333e+08,-7.910156e-01,-1.542969e+00,-2.846680e+00,-3.686523e+00
9.546667e+08,-7.470703e-01,-1.489258e+00,-2.871094e+00,-3.720703e+00
9.560000e+08,-7.714844e-01,-1.469727e+00,-2.954102e+00,-3.720703e+00
9.573333e+08,-7.910156e-01,-1.464844e+00,-2.895508e+00,-3.754883e+00
9.586667e+08,-7.617188e-01,-1.542969e+00,-2.871094e+00,-3.754883e+00
9.600000e+08,-7.861328e-01,-1.533203e+00,-2.915039e+00,-3.793945e+00
9.613333e+08,-7.568359e-01,-1.513672e+00,-2.919922e+00,-3.735352e+00
9.626667e+08,-8.007812e-01,-1.542969e+00,-2.910156e+00,-3.754883e+00
9.640000e+08,-8.056641e-01,-1.547852e+00,-2.866211e+00,-3.774414e+00
9.653333e+08,-8.056641e-01,-1.459961e+00,-2.895508e+00,-3.637695e+00
9.666667e+08,-7.421875e-01,-1.406250e+00,-2.846680e+00,-3.750000e+00
9.680000e+08,-7.470703e-01,-1.513672e+00,-2.885742e+00,-3.686523e+00
9.693333e+08,-8.593750e-01,-1.567383e+00,-2.919922e+00,-3.798828e+00
9.706667e+08,-6.250000e-01,-1.416016e+00,-2.851562e+00,-3.662109e+00
9.720000e+08,-7.519531e-01,-1.489258e+00,-2.846680e+00,-3.735352e+00
9.733333e+08,-7.568359e-01,-1.499023e+00,-2.885742e+00,-3.789062e+00
9.746667e+08,-7.617188e-01,-1.464844e+00,-2.832031e+00,-3.725586e+00
9.760000e+08,-7.324219e-01,-1.499023e+00,-2.861328e+00,-3.779297e+00
9.773333e+08,-7.568359e-01,-1.513672e+00,-2.880859e+00,-3.774414e+00
9.786667e+08,-7.470703e-01,-1.499023e+00,-2.895508e+00,-3.774414e+00
9.800000e+08,-7.812500e-01,-1.445312e+00,-2.875977e+00,-3.808594e+00
9.813333e+08,-7.714844e-01,-1.518555e+00,-2.919922e+00,-3.769531e+00
9.826667e+08,-7.861328e-01,-1.518555e+00,-2.919922e+00,-3.823242e+00
9.840000e+08,-6.738281e-01,-1.469727e+00,-2.797852e+00,-3.798828e+00
9.853333e+08,-7.568359e-01,-1.528320e+00,-2.905273e+00,-3.803711e+00
9.866667e+08,-7.861328e-01,-1.489258e+00,-2.973633e+00,-3.798828e+00
9.880000e+08,-7.666016e-01,-1.547852e+00,-2.919922e+00,-3.793945e+00
9.893333e+08,-7.910156e-01,-1.567383e+00,-3.002930e+00,-3.916016e+00
9.906667e+08,-7.226562e-01,-1.547852e+00,-2.993164e+00,-3.906250e+00
9.920000e+08,-8.007812e-01,-1.586914e+00,-2.968750e+00,-3.857422e+00
9.933333e+08,-7.812500e-01,-1.528320e+00,-2.929688e+00,-3.833008e+00
9.946667e+08,-6.982422e-01,-1.538086e+00,-2.973633e+00,-3.833008e+00
9.960000e+08,-7.080078e-01,-1.591797e+00,-2.924805e+00,-3.896484e+00
9.973333e+08,-7.763672e-01,-1.547852e+00,-2.983398e+00,-3.906250e+00
9.986667e+08,-7.861328e-01,-1.591797e+00,-3.012695e+00,-3.911133e+00
1.000000e+09,-8.251953e-01,-1.606445e+00,-2.968750e+00,-3.945312e+00
